Sample,Layer (sm),Mechanical composition,CF (%),Soil Density (g/cm³),pH,EC (mS/cm),N (mg/kg),P (mg/kg),K (mg/kg),Humus (%),Mg (mg/kg),S (mg/kg),Zn (mg/kg),Mn (mg/kg),B (mg/kg),Fe (mg/kg),Cu (mg/kg),Crop
NTXM-200,0-20,Loamy,20.501421340115,1.3690367318929,6.486,0.615,118.50440836959,25.145741261833,109.72663203004,0.88287905623609,41.643892544286,9.2745772757738,,9.3039028275726,0.40949015396168,11.46679343027,1.2802493350642,Carrot
NMNX-6818,20-40,Clay,29.375388927689,1.3130917693251,6.282,3.089,113.36528300169,58.452518343961,270.30100336497,2.1173394319668,166.81195249285,23.688371468098,,164.20158459426,1.7462306054859,137.83772450604,12.262800149094,Corn
NTXM-200,20-40,Clay,27.766598189379,1.4405054739137,6.384,1.715,22.074887761345,18.046572711368,112.93640488775,1.3013556230566,102.10628114938,10.697323066535,,68.532476901559,0.50855853555857,175.5082701192,13.465471297941,Cotton
NMNT-193,20-40,Gill,26.202040803102,1.2084784053035,6.8543,2.079,112.97860685067,48.867686254744,165.43173249694,3.2188942733605,159.06257185885,22.746593918608,,163.95005803317,0.97172026036303,105.07841098662,15.914903384359,Potato
NTTM-162,0-20,Loamy,21.574595340532,1.354964741799,5.913,3.2,131.53455012788,26.193732322843,104.10192026473,0.32619252769379,37.153904967836,15.437157880479,,12.94338975479,0.33548571948406,10.923550570007,1.3827568572976,Carrot
NMNX-6819,0-20,Loamy,25.005738953971,1.1241636141247,6.049,0.674,133.62263839931,76.240475128695,181.92278713834,2.5078020497919,191.87553225162,27.496182501955,,136.84052198406,1.4223383873866,112.03199809622,16.117328832839,Potato
NTXM-201,0-20,Clay,29.803621405543,1.2339567907233,6.202,0.512,84.599791411179,49.653319200203,168.79552167683,1.7454654256986,169.11960444601,15.424819297487,,85.16383469376,0.63831259825593,194.83107706318,13.311210112875,Bean
NMNX-193,0-20,Loamy,23.015726139261,1.4005143170715,6.124,0.375,113.10014222582,55.9263980012,191.68120705176,1.8332222814439,124.4677289208,24.970447776908,,36.137503265117,0.82954045805451,62.865667595834,7.2900668439407,Potato
NMNT-194,0-20,Loamy,25.758773462574,1.4797092144182,6.758,2.212,11.252764349335,11.092080598388,131.38702672026,0.45034204287882,134.54675915423,9.9076533771653,,154.98593211261,0.59855675482946,137.00881894576,6.2150558797644,Wheat
NTTM-163,40-60,Gill,21.423099572602,1.3259534173364,5.981,0.556,128.92678594645,53.320558734121,155.12609739284,1.4330358107388,124.35663533391,12.54304173274,,35.994263274371,0.48682989840262,87.723900866603,4.5743222907723,Pepper
NMNX-13086,40-60,Clay,25.567888679243,1.4723068186126,6.575,0.916,15.140661458814,8.6557298753319,90.74456457505,0.61160410353889,126.07084784705,11.97854810308,,62.186830825751,0.6787905182573,139.41830497515,11.449769802469,Wheat
NMNX-13207,0-20,Clay,28.229370637878,1.1200729104601,6.264,2.978,145.37506172192,71.6714581327,227.71943745964,2.7523459949137,149.45906762682,35.676425276421,,169.38540667423,0.82180090676955,164.42906063589,15.458736581469,Corn
NTXM-228,40-60,Sand,23.781539154305,1.3162507285395,6.316,0.461,89.108190764233,35.535504434559,145.37857329777,1.9647817788139,135.69383366341,18.987988677471,,135.93241415722,0.60731031249194,109.93212482345,14.798615198152,Potato
NTXM-229,0-20,Clay,23.586691840977,1.513600527461,6.209,0.56,5.5141010926435,9.6599351482722,113.16198025432,0.82311086800053,138.40116668933,8.0331671509893,,34.604033253075,0.94533382774083,101.00484922005,9.1449161520156,Wheat
NMNT-195,0-20,Clay,31.35417459663,1.2989219155788,5.701,1.361,26.108253674723,15.396428552927,193.98899398044,1.1443096636793,234.34479273436,19.945557160551,,252.25228670415,1.5975740263687,237.0506259275,17.478238886248,Wheat
NTTM-164,40-60,Gill,19.822802834494,1.3878441357516,5.957,0.744,125.92554397528,19.068838958514,123.52942390346,0.84062414592411,53.380059110027,17.294129973129,,14.289274279158,0.71068223615814,14.165777338168,2.1110131431738,Carrot
NMNX-6821,0-20,Gill,21.944490657975,1.3773573114983,6.032,0.994,128.8783226942,14.133321986884,66.813917450927,0.44448237303174,43.247156394201,6.7541558348173,,11.984439970354,0.58456336252265,14.008269434954,0.62350210942235,Carrot
Karta-163,0-20,Silt,27.848997240404,1.1041817405402,6.429,0.452,85.078949893558,64.130528517477,177.17974074112,1.8073930362617,138.54384858264,12.121615011274,,117.67738174011,0.91167224891301,113.80326104226,15.859089999683,Bean
NTTM-165,40-60,Gill,20.286595341564,1.4189849977127,5.974,0.568,97.367439825629,69.433511586886,160.22388851163,1.573494739446,94.896452537001,19.701896084406,,104.77606752833,0.50188254308582,47.102888718963,7.4741826340937,Pepper
NMNX-13329,20-40,Gill,27.645649592168,1.3733849517532,6.483,0.399,19.125238198202,14.837454037552,169.0322533832,1.0161097555767,161.63384820261,17.674187498087,,283.65448405236,1.7032347569613,131.51616241229,8.7070509491594,Wheat
NMNX-13450,20-40,Clay,27.986740016547,1.3452629399798,5.74,0.606,154.53499133384,88.310086532128,247.86699792334,2.5098965279953,160.01288312622,34.620023233107,,114.83746796766,1.3945388846878,266.08878252078,14.031893183934,Corn
NTXM-204,0-20,Sand,29.286751094784,1.3431991407248,6.334,0.73,25.652460932908,21.085148179538,129.79037352228,1.6826229047431,151.37702539238,18.753513927817,,112.67947573725,0.89844152507598,195.4510344312,18.02094658132,Cotton
Karta-164,0-20,Gill,22.603749267246,1.5700772820027,6.159,0.403,119.63229324402,43.267331872316,173.033244777,1.2161220581775,101.51102992245,20.555832372958,,18.832588988161,0.43865589443601,67.705264335991,4.0932149023557,Pepper
NTTM-166,0-20,Clay,28.730088894048,1.2640534551024,6.297,0.41,27.57784900226,17.012177710969,141.71871235731,1.2820012321986,277.54224796904,16.792925819059,,100.1450509853,1.3372328498104,246.47750665552,22.64170520074,Wheat
NMNX-7426,0-20,Loamy,19.343295341602,1.5943146375484,6.635,0.861,92.768187674577,49.279274493455,107.02508511198,2.3240169102897,69.419274207558,14.894448539117,,32.925549774576,0.69560728630426,76.343214705146,4.6275129915307,Potato
NTXM-205,40-60,Clay,22.021743495746,1.3690783617713,6.622,0.404,79.35092731778,49.925350045024,154.29446441616,1.5530941617728,148.26969830864,11.074538829302,,69.834902542785,0.46153823343168,129.85142306602,15.328949023255,Bean
TSPD-2054,0-20,Loamy,27.621414135164,1.2533931754925,6.174,0.9,183.35568093814,99.841192653757,222.34989400823,3.4164802420512,194.32865175923,33.003070779266,,106.89103777955,1.2869343165421,114.32819470454,16.815192265717,Potato
Karta-165,20-40,Clay,30.360101497976,1.3287209837698,6.132,0.48,164.8791567454,59.238551168863,271.95208971657,2.1480358957544,110.88643805596,26.266677284137,,138.65949974635,1.083362654226,155.96565363495,17.220090537049,Corn
NTTM-167,0-20,Loamy,28.332945285197,1.1197110967449,6.402,1.941,144.5197653101,94.653254864541,198.59901628673,3.1623834106019,166.07421555416,25.08534479448,,129.12807859312,0.86306920888593,193.21142250526,10.188973644878,Potato
TSPD-2055,40-60,Clay,25.435723627347,1.4865780187966,5.814,0.825,14.516978244803,6.7072011372553,125.93502145165,0.99672633474374,169.96909990354,9.8063063095787,,203.16157581054,0.55624429404689,115.53118522289,7.0892777159858,Wheat
NMNX-14055,40-60,Loamy,27.964001751645,1.5426818464844,6.228,0.439,15.692205947628,16.667042222655,117.39530438285,1.1025929532826,157.82808155498,14.60448606712,,89.312715446108,0.69212347635428,,12.747523629847,Cotton
NMNX-14176,40-60,Clay,28.287364987807,1.4486329114417,6.266,1.024,113.32025945791,66.44612312347,215.61212487763,2.1837029518262,143.91832007789,26.773551152757,,82.538596058154,1.2444218234698,187.50815096279,15.740087080958,Corn
Karta-167,40-60,Gill,25.386109231264,1.4311565518211,6.208,0.911,15.656051168539,10.644665530629,92.146818870495,,219.51202070023,13.182024965254,,128.83994340492,0.82262623140305,178.55348201886,7.1637501862467,Wheat
NMNX-1257,0-20,Clay,22.84104173683,1.4487798600279,7.8233303505173,2.327,9.1746142990704,5.1274413588015,75.800986317655,0.59068383806079,162.24394301213,11.040881996328,,160.38445309769,0.79728073212527,76.04842072925,14.874334898851,Wheat
NMNX-162,40-60,Clay,24.25091036153,1.3409585625137,6.2248303209994,0.284,107.14727809211,66.31331488644,182.949767917,1.5389980973302,147.0227938742,20.962668698617,,86.329803234373,,116.4260124457,4.5261959918806,Potato
NMNX-163,40-60,Gill,19.192749421895,,6.624621679552,0.586,156.68859755534,16.69676117292,114.72723343018,0.59120437999774,60.120026096332,15.972808692964,,13.146379228977,0.70899390638961,16.902172025945,2.0331571592712,Carrot
NMNT-190,0-20,Loamy,28.510534637833,1.2800003979317,7.6912567369922,0.364,22.69251740918,12.218350769552,182.51030335595,1.3454357918496,252.67953975394,13.981441052714,,216.50413613053,1.0814407649358,169.05566890302,19.639171024716,Wheat
NMNX-7178,40-60,Loamy,21.144210815169,1.3082069964449,6.2657583509173,0.656,142.44697175173,42.403655253389,187.94706185006,2.3243030959065,126.32276514892,27.739306412015,,54.825079280228,0.86026076094771,157.06228262611,12.112422923769,Potato
NTXM-172,0-20,Loamy,25.413576796642,1.1210470141187,5.894129469186,0.901,147.70876447589,83.630593860735,240.01551559674,3.5267587853535,183.12280747589,32.651288469849,,193.43513105352,0.88268743341211,103.69333816455,10.994706866154,Potato
NTXM-173,0-20,Clay,18.33952514068,1.3940162651485,6.454505664551,0.533,82.889929338155,43.460798098297,167.74389142891,0.66025035720573,109.41187494428,18.899131994,,67.991488560102,0.62841817129882,,5.1316180888673,Pepper
NTXM-173,40-60,Loamy,19.965864325624,1.3956224565063,6.2939613991362,0.425,155.49023574821,24.351581058641,122.8585669301,0.80757901544964,79.876204845914,23.496961597482,,14.599648702291,0.51996238934646,15.513816828307,2.3350406195259,Carrot
NMNX-191,0-20,Loamy,27.661656973496,1.3292799843157,6.9955293316581,0.563,24.429332213948,19.993502031942,132.19543300405,1.7099691228987,186.42011162711,12.112978635716,,85.496300058172,0.81582692488426,176.79353959322,14.810926200315,Cotton
NTXM-200,0-20,Clay,27.513005827405,1.181388861949,6.5584467111803,0.98,69.979069457863,47.53436985376,125.16756210789,1.798322591307,186.74004525986,13.667770340728,,92.162151101665,0.88966347683906,163.50155567837,14.339695828555,Bean
NMNX-7033,40-60,Gill,27.314536985019,1.4868277082429,7.4836498193976,0.564,19.742414509821,7.2623707605311,114.4314950607,0.82717549943545,181.12753069252,10.487290627315,,126.3846524108,0.92115228944502,171.63888909664,6.6366895545212,Wheat
NMNX-7154,20-40,Gill,26.488308231496,1.33045216046,6.7650812213457,0.472,145.51195991699,65.440271687062,,2.1136020717284,163.60307540715,30.407955110139,,113.12847600162,0.63108423450416,160.48217933681,20.469722139649,Corn
NMNX-166,40-60,Loamy,25.680201756457,1.3997152084957,6.6378440991697,0.393,48.417613559785,50.955059878459,96.539155758841,1.0248141839625,137.60708541776,14.246267533089,,35.289074443408,0.78878277985285,69.851949840527,9.9920183044744,Bean
NMNT-193,0-20,Clay,28.915382681031,1.1815651489533,6.1346030761685,0.564,144.17751010118,87.170840084052,204.04494383134,1.4358663171552,193.16810622959,26.509182629822,,127.81330200711,0.66945910303765,107.46330453987,8.7432959195489,Pepper
NMNX-7181,40-60,Sand,20.454469738545,1.3554470484168,6.5612994299109,2.433,107.82153868452,66.641503115595,166.92227682467,1.2546077935345,147.03393410968,18.599691060287,,68.73912549419,0.54203861653222,81.518461129976,10.068838798518,Pepper
NTXM-201,0-20,Loamy,25.461077837293,1.1271283653834,6.4210036597253,1.293,126.34701790609,70.440398490673,201.93525312946,3.8680702619695,130.70423899525,34.254295425507,,180.99682257722,1.1775392815405,159.87652771791,17.982812949464,Potato
NMNX-193,20-40,Clay,22.003679841488,1.3534585432913,6.8249371139539,0.532,135.64627455499,64.533823877645,196.51735250837,1.4509847983343,169.43858082045,13.25796117222,,69.944191787504,0.70890397557248,61.829448326566,11.731873151208,Pepper
NTXM-228,20-40,Clay,30.499443868826,1.3131540796319,6.1455823909306,0.719,105.28105962253,62.09684469407,263.38317027601,2.015102997544,167.50996733436,24.769959751891,,100.52463325786,1.7049348333865,237.80241184913,19.374419183424,Corn
NTXM-229,0-20,Loamy,21.971857352306,1.3164121243597,6.4017289781282,1.503,106.7476949766,41.661786104638,94.362104133314,2.0897005241449,129.21266418738,17.423165078401,,131.38827987345,0.56275007731214,97.087370668994,11.246957126311,Potato
NTTM-164,0-20,Sand,33.88758137975,1.3501956500488,7.8211517322347,0.944,28.933198011597,24.313598219712,110.19380409931,1.5877308331507,142.30210589891,12.280566589504,,81.126886624406,0.80540295616671,136.6554625591,,Cotton
NMNX-356219,40-60,Clay,27.164481714923,1.4787843557834,7.9464865215851,0.939,12.419026942545,13.063472650869,88.856058249494,0.914171581102,127.81527562302,15.578949966362,,173.10435462452,1.3481509467792,170.16817453313,6.5036591050563,Wheat
NMNX-363207,0-20,Clay,21.441696388664,1.5666740383888,6.9133755040895,1.316,105.16754348219,39.400367340326,123.40702942846,0.97025334616561,99.094914510502,7.2568404645592,,70.862001629209,0.4360295593321,69.981907880432,2.7632856932611,Pepper
NTXM-204,40-60,Clay,23.728300008567,1.2808062966678,6.6488759009893,0.837,155.74004331771,29.067647474455,159.60667506198,0.98872333061313,59.265330991042,16.950876069004,,11.879602743816,0.55271320164854,13.132112528119,1.1448267385458,Carrot
NMNX-7184,0-20,Loamy,30.056649862448,1.2261808520802,6.0423628594107,0.996,125.71358220891,68.465640358661,273.08349451678,2.4483567001688,187.73299463834,25.339965244349,,186.05989217357,1.6277331941619,170.68027853379,11.117844312995,Corn
NTXM-204,20-40,Clay,30.660109745624,1.2326065352608,7.0813597997274,0.811,162.25941099941,85.77617545217,256.5071598094,2.318021392981,123.10647906831,29.773391633183,,82.420256245481,0.66223104838791,,13.752474878393,Corn
Karta-164,40-60,Loamy,25.349172264003,1.4277763991654,7.444021525978,0.595,17.774712802742,12.983768758594,97.072090244749,0.91599708232343,139.10637724885,13.070293667875,,209.99029898829,0.892372291995,146.57266082353,10.91524521037,Wheat
NTXM-205,20-40,Clay,29.962902064998,1.4883247100977,7.6190687245058,1.578,20.705668197463,16.999352183604,131.8935920748,1.4667078641117,136.24617274203,16.903419971417,,80.830389775002,0.78613413481418,158.40052293108,16.633913669256,Cotton
NMNX-13813,20-40,Clay,31.253174335133,1.275759512185,6.3571053794843,0.667,126.11595494997,58.056974170921,245.05214621736,2.4863903272805,141.25550259026,26.395155570073,,128.44728489306,1.7034655543818,120.37452949591,19.557279589535,Corn
NMNX-13934,40-60,Clay,23.644363975068,1.4003205545982,6.6612537929974,0.356,75.644492793975,47.9727717662,153.65265811497,0.97310065638951,113.99156539683,9.4272102292282,,73.468730406526,0.44049800014426,138.60570403787,6.0738797409737,Bean
TSPD-2055,0-20,Loamy,16.41407590877,1.3049396470855,6.9601458975558,0.545,121.38358940839,30.527284666738,132.96055880982,0.61426537113718,60.861677304925,20.46552407773,,6.7443838607513,0.41760128499529,10.884020080358,1.8425207440964,Carrot
Karta-166,0-20,Clay,29.101456406671,1.1737821790315,7.0213744789825,1.855,173.75142271409,78.882892517673,232.22844252296,2.2805152424967,185.06323977883,25.970412914089,,104.20430321462,1.5419302608454,216.1693601633,11.286707728838,Corn
NTTM-168,40-60,Loamy,22.277472037532,1.3014600134996,4.8,0.516,159.58221658233,19.36271758158,116.90207547578,,52.06254135098,21.517961009995,,8.5144131580437,0.5993917768842,12.757617183288,1.7735686632964,Carrot
NMNX-7789,20-40,Loamy,25.745818199389,1.3314528959608,5.98,1.23521,178.02261446949,54.710287318533,180.84453843689,2.7208261264339,147.97315346749,24.608372764814,,110.56889472508,1.2483473399973,122.14539856517,16.788714374929,Potato
NTXM-207,0-20,Loamy,22.029502105282,1.0066782526667,5.88,0.88,173.77645630282,,153.65345516989,1.3549016163226,63.64883846859,16.567093809046,,15.322904234183,0.68189650127394,23.12416909679,2.0463749391159,Carrot
TSPD-2056,0-20,Gill,24.853039158125,1.5952067848589,5.54,0.889,14.401233903825,11.021434098227,88.317417842526,1.0021949817472,96.428516594079,12.972671063419,,30.666248028172,0.54156642293997,48.479020802029,7.0041063876099,Cotton
Karta-167,40-60,Clay,23.695133106219,1.3681994882212,4.81,0.54,121.5169004412,45.295124206231,179.99045602145,1.1862775404672,81.764741814245,16.869865203429,,63.133301561089,0.6378052728351,100.49820976745,6.500686821285,Pepper
NTTM-169,0-20,Clay,29.179711072918,1.1254586064221,6.08,0.548,95.679648662584,48.580680698968,131.8828978507,1.8933107992383,133.44959214779,15.219263419758,,130.04262605798,0.70594934344438,143.08229331987,18.107619054799,Bean
NMNX-8031,40-60,Clay,25.337100810104,1.544251312803,6.56,0.428,18.868672360329,14.927387862041,114.53129341373,0.82911217246337,150.63741327874,10.219142415835,,105.56897498856,0.43629052513079,65.988387583656,5.0934570848198,Cotton
TSPD-2057,20-40,Gill,21.848997684915,1.1332281086463,5.97,0.913,141.41569450987,33.669987698903,160.69697786679,1.1926156015932,69.182194244994,14.130536034364,,14.491853028966,0.8044679129731,17.017518361261,1.403902508487,Carrot
Karta-168,40-60,Clay,24.4824168077,1.4030457995659,6.8543,1.23521,12.611568358652,6.0877255200951,158.53547326692,0.96762456756891,150.51029682128,15.546498583661,,94.762192775036,1.5959447857664,151.8855212241,19.587637273948,Wheat
NTTM-170,0-20,Clay,29.360624813398,1.2291316120639,5.83,0.348,138.72909974653,62.51956254124,236.15071425155,1.551938666415,132.80495336305,25.522021983489,,129.64553763748,0.77497933914003,120.02875455357,9.3765330797903,Pepper
NMNX-55682,40-60,Silt,22.86289454473,1.3970695351439,4.98,1.32,144.28766087771,49.976306719775,140.61816655038,1.7822203354299,106.77144080813,28.124839628356,,73.957359384699,0.77003938341614,98.000356529213,6.0225076460207,Potato
NMNX-56777,20-40,Loamy,22.035386037238,1.1741480270642,6.43,0.482,173.62067317053,38.01633975291,177.11421091384,0.97191864728262,58.559268053517,21.114822340148,,12.16434801447,0.84436468534801,19.064700562724,2.629409258886,Carrot
NTXM-224,40-60,Clay,24.28615813737,1.5839436502643,5.85,0.709,15.059825683396,15.309746723551,116.7792870493,1.1907253988513,100.46237383546,10.036383360743,,44.97219228387,0.60562172235986,93.33333564726,12.512891205358,Cotton
NTXM-225,0-20,Clay,28.13278605087,1.1214573309433,4.8,1.386,128.71659000082,92.509726137079,190.07686656837,1.7164600059245,180.09916740705,15.618251754122,,,0.96279713507877,144.41219256613,8.4220991876444,Pepper
NMNT-191,20-40,Clay,22.131488241558,1.3067257020942,5.62,1.23521,86.210516404926,62.143643909929,131.89243526548,1.6862626459214,127.43486433112,17.854633404979,,88.342374055782,0.61261428869352,150.45503530784,10.281834697683,Bean
NTTM-160,40-60,Gill,21.211110218667,1.4436016491876,6.08,0.747,112.08251270128,69.793504015005,140.9689828632,1.4206100499103,140.15305518589,10.660342877795,,45.252930747314,0.61545891590838,64.702884191724,5.9433436923307,Pepper
NMNX-368514,0-20,Sand,28.634426542361,1.1243389639479,5.6,0.845,131.51471173167,68.114016051982,207.68891198706,2.6282987112584,150.04225562831,33.677302052561,,173.64417140255,0.82430977163785,178.98966488899,9.078622971516,Potato
NMNX-375743,20-40,Clay,25.977023619894,1.246767807619,5.63,0.971,88.824420585729,60.678231582747,165.57776194822,1.0319242242303,127.83940369146,14.497508719861,,51.942189064996,0.52143053657039,104.64120631972,9.7690579925051,Bean
NTXM-200,0-20,Clay,32.788641153638,1.2090451528389,5.07,1.691,140.52584753616,87.710156511596,279.59426528407,2.7859655551489,167.70678181237,25.563350756969,,139.69638983044,1.9654862901778,161.90600177118,,Corn
NMNX-7274,0-20,Loamy,27.97263075797,1.4307285860979,6.14,1.191,62.596020180658,62.683359235429,236.26585972692,2.3913568414597,68.619956447391,16.414644321216,,26.786865575589,0.64319808060704,141.35807003023,17.004435777519,Corn
NMNX-7395,0-20,Silt,29.956212948899,1.1551659371586,6.8543,1.375,191.84138023343,67.840247592273,236.72937617543,2.2620963701845,144.42667083717,34.284759186794,,151.58825522373,1.6504067539597,299.11415670677,19.653592613424,Corn
NMNX-166,20-40,Loamy,27.04414313372,1.2367478241527,4.8,0.453,112.16687956362,70.594302032239,,1.6662618821328,119.2362614605,12.888646099875,,84.071086933306,0.80244452748914,81.04714560392,7.2176627695589,Pepper
NTTM-162,20-40,Clay,23.833607295953,1.3749308514728,5.58,0.424,66.159570445334,63.538847387838,111.9552743373,1.074859537391,179.14543666723,14.703811951728,,98.306366617015,0.81802474354643,178.94591702243,15.915412243435,Bean
NTXM-201,20-40,Clay,23.355180969444,1.2482357789484,6.39,1.448,83.052648676115,43.077979025487,156.15139584537,1.1091786455407,138.47469347196,10.73424282162,,74.383152497176,0.52963423324687,128.59087495287,13.016050038813,Bean
NTTM-163,40-60,Clay,26.085445650458,1.5836418301089,5.57,1.635,15.023242656443,13.704902429952,121.02982315518,0.86629125811772,118.23132322449,15.405913826418,,47.058364631705,0.62670136801785,145.29505072448,12.693883870061,Cotton
NMNX-7302,20-40,Clay,22.980936072118,1.3366285087742,6.84,1.23521,83.390674005937,49.311441260894,105.70562190006,1.5068091808733,170.79409881425,17.097182893698,,80.361825518802,0.77312038676161,105.25147979215,11.796709325912,Bean
NTXM-228,0-20,Clay,20.454088405506,1.5160830334423,6.06,1.794,13.89903822516,15.814320350526,80.850615880542,0.91617573861124,77.040160015244,6.7218326717272,,46.883425549436,0.58997820442366,68.057011678463,11.639988168656,Cotton
NTXM-229,20-40,Gill,25.794258535612,1.2752789730983,6,0.398,177.80496972045,59.934748624905,267.01859029792,3.4486228372838,140.03679649272,23.648486810199,,100.26137043453,1.0224427839046,143.56807590926,16.397862863092,Potato
NMNX-7424,20-40,Clay,27.748536975821,1.2831547429973,5.72,1.508,89.031024843125,50.629463494149,124.2906056161,1.5473862797241,116.74045474233,13.284541674902,,79.634901884443,0.7542967431337,132.18854268821,8.9861856571121,Bean
NTTM-165,40-60,Clay,28.418332317145,1.4426314867374,5.76,2.007,139.48173902747,54.610388086651,207.11053572181,2.5600796340029,157.31490750899,20.628834237426,,108.60473113002,1.4578316522728,122.35276003257,12.427901713007,Corn
NMNX-7425,20-40,Loamy,26.463868353079,1.2300728031932,5.64,0.796,85.546282090885,43.860091439536,158.39556584859,1.4974580119011,165.34377747678,12.25768859035,,60.096958316866,0.5849748005869,161.37817273228,12.88764110618,Bean
NTXM-205,0-20,Clay,27.357458793425,1.4513591805888,5.62,0.821,138.72441752123,47.018542509327,212.40875289875,2.1671645060229,103.29722174865,12.655953349479,,84.937722273776,0.30938025213381,68.899830324263,13.00959069562,Corn
NMNT-197,0-20,Loamy,20.423348369984,1.515597617519,6.12,0.651,81.081225570664,62.142173447208,91.546493490931,2.4126211844033,87.859042104007,17.062235611548,,34.414623317078,0.7925765301649,122.9190652266,11.712426434017,Potato
NTTM-166,0-20,Loamy,28.511256747913,1.2227564088572,5.24,1.151,144.16186046224,54.08519470331,205.54069285873,3.2675311847571,150.11477930967,39.417332488513,,130.84685361904,1.1832268140177,139.85899792281,13.093623833465,Potato
NMNX-7426,20-40,Silt,25.981762266166,1.2451113416153,5.15,0.465,109.55486905918,73.315060361711,227.45820013319,2.1756601022288,164.18706665276,25.852555645214,,167.59571000489,0.75064266744482,131.15372165105,8.6723693731204,Potato
NTXM-205,0-20,Gill,24.080255660792,1.5753797969424,5.13,1.668,133.71084953938,36.01561745884,177.14599763623,2.3777752774001,72.622843941433,20.959842202006,,135.69014099206,1.1328097943784,109.46653018323,10.566582045534,Corn
TSPD-2054,0-20,Gill,31.08709465368,1.2122653123206,7.03,0.617,27.017034472841,10.32221793772,166.76396493867,1.2093221091669,247.64648104422,16.145181599839,,306.09638700061,1.861422624376,192.48513798813,21.44449266843,Wheat
Karta-165,20-40,Clay,28.584585645401,1.3216266291149,6.12,1.113,19.557689743712,12.976170957511,157.23452904083,1.2783059789873,221.58633803135,13.147009699335,,208.69558804973,0.94125362911058,201.08519693458,13.612158089519,Wheat
NTTM-167,0-20,Clay,26.535614191422,1.5049126912847,5.98,0.379,15.049729301903,10.174190159942,87.917027918306,1.0765267200518,79.154639872254,13.027343158253,,23.198751659008,0.6152286073366,55.07987232303,12.012430954505,Cotton
NMNX-13813,20-40,Silt,24.708275254514,1.2611973874805,5.17,2.877,56.019470702351,42.239792363211,106.33613565029,1.0232345628388,121.35700337062,13.19139431388,,107.20024225877,0.50096822399655,130.08488960346,17.601600139323,Bean
NMNX-13934,20-40,Loamy,24.232677671499,1.2378549453471,6.17,0.287,135.51280797052,79.07353666074,208.79205579396,1.1192746535271,122.61448398499,26.597931411084,,57.200379532606,0.85240278905412,117.11510252266,7.1600800630451,Pepper
TSPD-2055,40-60,Clay,23.554343135525,1.3126944214797,5.73,0.598,64.133819515043,48.162754703517,135.37474329357,1.247015127055,152.89645580626,15.448440179165,,30.443040098834,0.47981291809108,64.171261148662,5.6467318653969,Bean
NMNX-7789,0-20,Gill,24.068115230554,1.4599641248226,5.93,1.027,10.167408752784,13.539771295947,116.44463548821,0.86876927880758,102.4897736165,9.1302740117882,,75.244125016102,0.56260956384212,77.656242305612,8.0600506143537,Cotton
Karta-167,0-20,Silt,25.040421297467,1.4495884542508,5.21,1.913,6.9804252873997,9.7157789896494,71.06777550463,0.43316349344855,146.85640757947,8.7447774305866,,151.1687573967,1.2382703099109,114.6237895105,11.568371141855,Wheat
NMNX-14297,0-20,Clay,31.462383544804,1.2014612107931,5.9,1.36,26.520081015602,13.286445359726,121.38963561845,1.2361891480718,200.9416106576,13.205591116719,,325.55982037096,1.7808064635732,233.82593573689,12.704979677603,Wheat
NMNX-14418,0-20,Clay,27.982262301444,1.1505218655807,5.55,0.313,89.679877055837,69.577017184957,134.238013343,1.2920608578992,199.25891793402,14.348682006201,,79.379533306732,0.65862538361354,184.3410233266,19.049216259306,Bean
NTXM-208,20-40,Clay,28.191765536406,1.3972555957716,5.34,2.112,18.909467324583,8.2290643295515,169.41271962952,1.1937644984434,169.67716384982,17.472247689941,,85.066368213004,1.2123468490808,148.5095589477,13.237428740354,Wheat
TSPD-2057,0-20,Gill,25.467406494817,1.4825349222954,6.24,0.411,12.773334829894,8.1661097358292,77.356407081713,0.51333720814295,110.28076812682,6.3482965932817,,57.633236826431,1.2890674127795,87.114729461498,5.0645892636777,Wheat
Karta-168,20-40,Clay,25.650625383366,1.2202670699243,4.88,0.821,103.85491838847,78.494773006361,191.01390045735,1.2177520209945,175.28604308577,26.94069022226,,69.470296988507,0.53505730856543,114.58122807217,7.0882845408153,Pepper
NTTM-170,20-40,Loamy,21.840849470048,1.285867168814,6.14,0.418,177.5628681913,26.236507286759,135.45658979985,1.2099605090689,82.104416454034,14.02153022188,,11.979550234879,0.61157305735519,21.090520646892,1.7931077754697,Carrot
NTXM-209,20-40,Clay,26.288127125394,1.3282578030552,6.21,0.628,23.163711807648,17.724320766523,139.13577624116,1.2178371329528,222.11810273824,12.637043582,,80.704361736208,0.88046374057823,171.22182228773,11.294574756219,Wheat
NTTM-171,0-20,Loamy,23.356507720963,1.0672408268788,5.27,0.914,169.28520847158,26.322061749696,181.30081684077,1.0042258903934,61.527421795191,21.483411133902,,19.731472357975,0.79398016707659,19.048156111699,2.7659690643546,Carrot
NMNX-55681,0-20,Clay,28.747292116,1.2898751397409,5.31,1.22,27.251229603183,10.561020662998,164.90493963773,1.1719084795667,247.41557493104,18.610680960864,,248.20569590904,0.81177252106918,218.38557300222,19.156140532796,Wheat
NMNX-56776,0-20,Gill,30.991018464166,,5.67,0.483,195.54572103423,81.054270576698,231.18131756982,2.9516504608545,134.32678188372,34.020396198235,,115.88029292397,1.5040116502695,245.81770806926,13.481154174907,Corn
