Sample,Layer (sm),Mechanical composition,CF (%),Soil Density (g/cm³),pH,EC (mS/cm),N (mg/kg),P (mg/kg),K (mg/kg),Humus (%),Mg (mg/kg),S (mg/kg),Zn (mg/kg),Mn (mg/kg),B (mg/kg),Fe (mg/kg),Cu (mg/kg),Microorganisms (CFU/g),Crop
TSPD-2041,0-20,Gill,19.672489200694,1.3980221677855,6.3750281783518,1.4466366376427,106.54697416672,38.392029223865,153.06366182167,1.2206437044537,104.7483907464,13.342891108869,29.434429414564,32.511117817419,0.30879692515491,74.528088045808,3.3542777534774,64595,Pepper
NMNX-7775,0-20,Clay,29.43519187862,1.2218473957839,7.1603854274599,1.3125850305454,23.560924638273,16.662473015466,123.98184776236,1.3851213719444,221.86891112972,14.354275231373,43.455762268406,240.73587637488,1.0638299860635,176.98802891944,21.07458215041,41899069,Wheat
Karta-153,20-40,Clay,26.371242824442,1.2169990927053,6.140671820346,1.3192226486132,128.52174959817,52.723210106888,207.85203137028,1.1533900665723,130.19813845904,17.226090982032,36.759368736244,93.171758449687,0.87954502632293,61.997021452089,7.1190725746244,3251197,Pepper
NMNX-10909,20-40,Loamy,25.194388357149,1.3317264325892,8.0298328062173,3.3654782657993,19.037854592637,21.422576319175,134.70440906289,1.005662078859,154.97340489916,17.406316920335,38.217405453151,109.72825693376,0.89781768329645,172.52550520578,9.4704877393873,52934819,Cotton
NMNX-11030,40-60,Clay,26.354659910898,1.5310182053846,7.3738002123154,3.8431503584961,16.796158199812,16.860964083459,114.92689141397,0.99820294736288,156.24843164308,15.641708613628,26.497606367525,95.993728210038,0.48475959599267,151.74979894622,5.2238086782435,302124,Cotton
NTXM-194,0-20,Sand,23.741039474954,1.5737388649765,6.8016915563656,1.997883966582,101.13186222491,65.075908469461,164.91673725628,0.75157111972425,79.320347361142,8.8461881603743,10.070555571502,41.74022687758,0.43464219691967,27.150127192633,2.3265407110866,320169,Pepper
TSPD-2043,20-40,Silt,29.261541214784,1.3582912572854,6.8924360989942,2.9115140244158,23.839786077201,18.091077412632,126.98505518138,1.259766470937,148.11214694791,11.338853914326,28.07061120332,99.074786505015,0.8296464081045,86.85628502201,10.589532583739,3102491,Cotton
Karta-154,40-60,Sand,23.982421890097,1.3852315056282,6.5397925697296,1.3118665761402,65.624926346568,50.330679997749,154.34306125,0.82405073988252,110.45255131366,9.791128721014,35.127120129007,105.45708404634,0.60662667163916,96.656806663608,15.197744172679,3055134,Bean
NTTM-156,0-20,Loamy,24.893081123189,1.1983931672521,6.4182994981027,1.504271431061,,34.715939883459,140.82157989514,1.4123991403562,64.60078327963,16.307286391432,2.916234890678,14.107318742369,0.70459682741708,19.744565974313,2.7677438781341,2219544,Carrot
NTXM-195,0-20,Clay,18.886925931669,1.5980218912157,6.4858842631189,1.6905610594316,89.404528178921,63.178471658009,134.28597934753,1.223691703473,137.07739164816,7.8402918145551,12.931069890205,15.622169925546,0.55788088324684,25.581501196473,4.5421428503848,462549,Pepper
NTTM-157,0-20,Clay,23.999330659432,1.4837377113962,7.7763844417055,1.9265720112953,12.112567985013,9.6606310955083,91.757983845401,0.5761565531514,188.27359149939,13.999697429186,21.99103504679,48.297514223703,0.2756603233194,131.5836276717,15.818549321086,18879,Wheat
NMNX-25021,20-40,Silt,26.618568296086,1.2902373112441,6.4233146339019,1.4326801693453,158.901468144,64.340053128583,230.88462547862,2.3798472840638,130.50854490428,23.853279571832,46.84652818533,71.523625798168,0.97061780929902,244.17458534309,15.491354658701,142691924,Corn
NMNX-26116,20-40,Loamy,31.179893244583,1.3256185760156,6.1367450441632,1.8329460733323,107.03462477104,60.594228357929,267.96463400587,2.0127859503868,170.41292805298,27.935865471655,28.856022327381,113.58616981617,1.0401186920132,258.9320383056,9.6637779004847,19686076,Corn
NTXM-185,0-20,Clay,28.803709247822,1.1703639744206,6.7024191013456,1.2490922681122,146.79788569356,98.432755677408,230.67391427991,1.5676903411725,137.71439567755,20.642243806174,26.083083674805,73.879718164235,0.873281644215,130.79636517662,12.017997496058,37305518,Pepper
NMNT-178,0-20,Loamy,18.913566300028,1.5664183563142,6.722877101432,1.672327960256,109.67980592892,43.209489974355,160.9638926192,1.184016995214,126.80542123881,19.982841854525,21.132269869732,11.058220375483,0.567955527178,68.435426495021,2.8907576457294,186932,Pepper
NTTM-147,0-20,Sand,28.53878378698,1.2554994888405,6.0018547817057,1.2979613029611,160.12520099559,97.348578667237,221.04452972983,2.7632436389026,121.77902982146,31.366276461615,26.95039470308,190.24627265836,1.0473942486576,184.04275676981,18.752557143392,100000274,Potato
NMNX-7527,0-20,Clay,27.352762756,1.5196883546964,6.749249686678,1.6061234149817,74.958244688269,35.347855046744,189.87055611886,1.9378877261074,90.389586565783,11.454517066536,32.372110183867,73.21732913515,1.2961939186641,112.80811670458,8.1908486712416,1005187,Corn
NMNT-179,20-40,Loamy,27.683851046774,1.3750929141602,6.557747558783,1.2137860346373,163.31332541345,58.272704859538,209.34798610245,,147.69242580335,20.07441109373,33.335013116289,178.79967018261,1.0652146995775,92.260760106162,13.122971877805,1098442,Potato
NMNX-7649,0-20,Silt,20.920214150154,1.3215431501907,6.5763549745234,1.7362632075635,102.53779615765,27.656688042924,139.84080266391,,55.867462136452,12.714579929722,3.3723403798642,9.1984789812904,0.6619317815401,9.7634406118878,1.7481630400388,134118,Carrot
NTXM-187,0-20,Clay,21.755816789661,1.6259506628977,8.1833079834179,2.7235933387942,14.811431613084,15.396642720584,93.811661260272,0.65595869449843,90.641119850761,7.5325455849262,24.189334947999,14.584724674052,0.43974062142989,122.56227814523,8.7561192419169,32115,Cotton
NMNX-179,0-20,Clay,21.539983837731,1.4630675250897,6.4928248714357,1.7563843383176,105.10028375649,50.89264287296,184.05144745073,0.97647066533946,97.559376071074,16.864908813712,13.104621480002,88.391780297615,0.53526644759273,32.445977118107,8.7936622768297,215444,Pepper
NTXM-188,40-60,Clay,27.507948788629,1.4443299508536,6.486028071097,1.2355559201835,111.44203830153,66.224346713127,218.5712333911,1.8238418890905,129.23713990951,29.521317015593,56.792730620906,149.18599374128,0.5612428634875,193.34582863187,17.954405902653,7669866,Corn
NMNX-7529,0-20,Clay,20.338089316008,1.4218192335926,6.7492376138965,1.1708600474469,132.66953102433,60.68492691468,166.95887730752,2.2910028509878,136.24313917066,11.315869475686,34.962257404232,83.431017191846,0.52741836259965,127.76528022005,12.37111517455,152280,Potato
NTXM-188,40-60,Clay,23.313460756183,1.4177924992852,6.4146240275396,1.5893891617649,110.70386261422,66.534882146869,145.730033658,1.0122085049322,119.53419173313,10.222291733997,21.427835300296,60.624539921971,0.47507079204618,87.32021604268,6.4513148848607,4841256,Pepper
NMNX-180,0-20,Clay,28.516106053401,1.2865709074939,7.8855993063804,3.2107961655875,29.477769776858,19.091828614694,121.89391502832,1.2146577187387,187.63909721701,15.17346783104,27.946924311516,80.918202139289,0.95622903157138,189.7519264788,12.523751695212,69184732,Cotton
NTXM-189,40-60,Clay,25.414617208639,1.4300407641411,7.8537056800393,1.6637617608639,18.631633504262,6.9227637596494,80.760175477811,0.95415388484582,161.9057879684,14.654814333686,45.925798766865,217.30051320964,0.46973461975734,157.06208547894,16.537655650775,891984,Wheat
NMNX-10422,0-20,Loamy,16.28803296491,1.4927323184576,6.5809482817014,1.7302805615358,109.3153865044,31.161892050581,67.797804931065,0.58529381399142,37.121453078799,17.164715212553,2.2919555865812,7.5681630006899,0.38808515170067,10.663115308013,1.0340897612288,12404,Carrot
NMNX-10543,40-60,Clay,22.175954859442,1.3276852819891,6.4994578676193,1.8785837534467,108.6466446523,49.285655724226,163.51669160534,0.9862923737465,138.19743591419,14.203671990364,27.296528430908,43.700546860344,0.5951060687943,80.184923998142,5.0012817238949,252027,Pepper
NTXM-189,0-20,Clay,29.986300884863,1.1850173778683,6.5671207660942,1.0512418244951,121.01960404458,83.84395537302,220.67468751661,1.629917954505,173.74331756765,23.840686667703,49.599944299235,148.90393276646,0.74847697092128,95.514302872199,8.7148396351397,14115551,Pepper
NMNX-181,0-20,Clay,29.387034428032,1.1515517272665,6.0977163351721,1.1546930127438,96.030896966099,53.101182199491,189.03402332316,1.268396878869,187.41056293188,15.451784417373,43.116915375033,132.07701748669,0.84800984006558,121.79608063978,8.6516943804249,12551976,Bean
NMNT-182,20-40,Gill,22.550380377311,1.2386343222164,6.2016910818155,1.3918100982215,120.40169598819,64.352819340832,223.87621589759,1.179765575345,111.35789108547,16.69649365828,39.962248975781,120.42554235375,0.87915650216707,70.125368731782,9.197282210291,1170596,Pepper
NMNX-7519,0-20,Clay,27.438716100406,1.194544511183,6.0409529605027,1.6319509316751,129.45025127851,71.113359208442,241.81446397953,1.9963505682117,174.85131306728,18.534712515408,27.018782156468,79.306423088705,0.74318580892275,80.809251781333,13.681218563553,48690857,Pepper
NMNX-7640,0-20,Clay,24.234193226343,1.4403080724585,6.748118115633,1.8764761510598,128.81819981975,32.228593188877,187.17977327489,1.9255243465555,82.211754489937,11.280865704427,15.477300971433,92.332152718415,1.3911420856598,170.47502366647,9.5699486971462,9377211,Corn
NMNX-170,40-60,Gill,25.405494583743,1.3536291667838,6.8495439511928,1.9305764079685,74.18706331594,54.813820730562,88.188477863939,1.2433747211275,117.77528234742,12.49763807729,39.282720980703,91.046430085972,0.52987284922886,102.35901028788,6.5424763773062,658088,Bean
NTXM-191,0-20,Clay,30.845427938199,1.2194114884555,7.7747427700599,1.6908174740644,22.471128670099,10.409834392759,186.93147900612,1.4055608435405,277.52626374904,,55.700589310779,168.66453217345,1.7844315231256,191.4838209992,12.732747614694,22516333,Wheat
NMNX-7653,0-20,Clay,25.68155840591,1.1633691960757,6.6028678994082,1.3283622032627,145.51410737974,61.234535699065,181.78684274963,1.392495326324,161.92662402723,25.344065244854,34.888675167641,131.10534940816,0.83347835215406,129.40093416948,12.546735856671,12039579,Pepper
NTXM-191,20-40,Clay,27.526059821571,1.3124788306282,6.6674434598866,1.637451240583,54.03456825322,54.653438053988,126.14957163285,1.7249091253643,106.80536188093,14.211839666685,25.552108532436,88.566902755115,0.59164254510907,129.44102229621,16.859588341083,30785713,Bean
NMNX-183,40-60,Gill,22.680938885781,1.3709488163715,6.6167089204111,1.4453173370201,95.762697977817,46.51347189681,159.21428688139,2.5661135154949,117.79485777228,20.079343238633,38.440839173752,48.049954145403,0.43484498904355,61.843636030867,11.131489431656,5798358,Potato
NMNT-184,40-60,Loamy,23.670957752898,1.4675457028529,6.1699907478736,1.3926914750795,134.83453068058,31.589165335877,209.49163032529,,107.25255740122,17.962983810464,27.012521533597,105.11168011862,0.81361699033559,73.340859057692,8.3657816228504,5172061,Potato
NTTM-153,0-20,Silt,16.805897180813,1.4046018469953,6.9738975451388,1.3409102077224,110.00574886955,16.788890191764,60.624888232268,0.86545050012036,36.90425273349,12.38704486683,2.9275628475116,8.5066004495505,0.47837497095678,12.116338277552,1.5845404299642,18630,Carrot
NMNX-7654,0-20,Clay,26.874939294776,1.3555932839267,7.6417723618206,1.3215150828028,63.679998899,30.835964721179,223.71098212972,2.0551150432716,79.948523345969,12.584688375031,38.296466659112,66.797036389645,0.21964653660945,208.48048775068,8.571440988456,2694717,Corn
TSPD-2041,40-60,Clay,21.161553422467,1.4715677167728,6.492515423836,1.6583162445849,78.161315051126,55.021145631616,83.189299548127,1.5016635288006,155.71796481923,15.549182206383,34.33009634096,98.594726689783,0.42621015049841,120.48879971816,12.402581786029,176542,Bean
Karta-152,40-60,Clay,21.887453177465,1.4887267651584,6.2538404914966,1.3760066173271,48.439348301769,50.596719641077,136.33605004872,0.99071907291597,123.0214197908,,22.005577206581,100.45962988416,0.59825853198856,135.37232871659,15.795640186258,253507,Bean
NTTM-154,20-40,Silt,29.802125311689,1.286860918088,7.3284250138979,1.5247494583061,162.06878137787,85.146829338912,259.85554840322,2.4998336521837,129.24036310393,30.423319911908,44.272759633818,104.0519515102,1.357361106742,144.82721499228,16.042509217531,24431778,Corn
NMNX-10667,20-40,Loamy,29.445176518526,1.3603924305559,7.4354685562821,1.9239634029025,20.444647188416,13.949983808727,159.29717620242,1.0751167848968,222.07144086494,14.227399335536,52.628526124104,130.26567541031,1.3342813214294,121.26556944346,12.421350765053,8832020,Wheat
NMNX-10788,20-40,Clay,22.493369405111,1.2863867086835,6.2667678347506,1.7245471417458,58.351066262767,46.723881734984,143.8145903178,1.7096555694748,117.49564611773,15.212569118627,40.760514422697,105.50649384678,0.58949948791506,161.06979310213,6.8858470651921,1004697,Bean
TSPD-2042,40-60,Clay,21.741636823788,1.3275374839268,6.3891785417294,1.8783545169147,120.06676512706,62.976755846651,199.94571342138,1.0482534565696,92.834632415346,10.115515384797,16.458975319242,51.017530985194,0.40213437404467,58.964507473454,7.500168752087,4739611,Pepper
NTXM-194,0-20,Clay,29.932216436415,1.2586454464135,7.5129825461683,1.7088849338269,26.301947302131,20.668255915784,182.62226122595,1.2212534194686,272.54728794764,19.652509275031,45.958008210446,168.19662489097,1.8295449840415,161.83484999155,13.209030362561,23352323,Wheat
Karta-154,0-20,Loamy,19.273881484693,1.3335954721015,6.4180651160508,1.6560894395472,113.70452565522,20.630519123344,175.11987178211,1.4856983809322,130.73297801558,20.293410985271,12.708887301926,48.425057198508,0.25048219042191,63.739438383491,5.9649286245076,21709,Potato
NTTM-156,0-20,Loamy,23.483641069205,1.5110746016627,6.3588337343725,1.2639072914251,61.828028622868,68.913308423081,130.96816308203,2.3258951721725,100.0229644479,18.656951438351,30.229915160392,55.689993444735,0.76105250859582,108.70025960674,5.1546743667966,24504,Potato
NMNX-8259,40-60,Gill,28.749803587816,,7.9738719030854,2.4752114812648,21.653703818952,15.770282248438,105.97206239787,1.2976780067408,98.385137164874,10.11029312035,37.699354266449,54.712340700805,0.58184659816036,152.61024345498,15.318163427391,322888,Cotton
Karta-155,40-60,Loamy,24.958804086655,1.4997665987111,,2.3753633247681,14.869559196215,10.048145854961,107.45609361569,0.9329405831327,122.84562923286,10.982252982213,23.681807850118,219.83897459383,0.57247819499196,106.79363064381,12.511366005636,473719,Wheat
NTXM-196,40-60,Loamy,23.637945322123,1.344275834847,6.5883657030513,1.2525163212515,49.320470207231,50.562219705802,80.393107224181,1.0686969168758,102.6731280231,9.1823428753741,36.319574194144,68.340421295225,0.68711569763747,91.959674769236,4.4282036018869,507252,Bean
TSPD-2045,40-60,Silt,25.791960082204,1.3207767950215,6.448018045326,1.2423195479987,97.904607843722,51.934176285692,,2.1183464369538,156.9861446613,15.213332140989,35.833747526681,93.25413090144,0.90356214182403,116.68492252404,14.888479026225,316468,Potato
Karta-156,40-60,Clay,25.41413684403,1.4432197435826,6.9096882664696,1.5851502975415,137.42472067169,66.81361440536,204.80167549509,1.9042416245006,119.22869945081,21.587316964544,59.398341287243,83.648368774908,0.9260987666055,96.659622390293,6.6674389122901,62762466,Corn
NTTM-158,0-20,Clay,25.221721175873,1.2673381502276,6.2816395336608,1.2423504518894,82.425507081315,49.982431301171,174.78420152507,1.2684310592211,167.1201222006,17.787575912637,49.049932468495,117.28586259864,0.86385656311729,121.398119422,19.005039709269,94055086,Bean
NMNX-177,0-20,Clay,20.120291360395,1.3694102143299,6.2184698866819,1.3361143450568,111.94305790465,53.184966251862,110.35929983078,1.0739248719412,126.19954852608,16.028011068373,12.034667228177,116.02704599783,0.45791363583528,113.61422298892,3.592390991629,826241,Potato
NTXM-186,40-60,Clay,27.595200227066,1.491300731675,8.1520894355727,2.2721200972441,11.602416013161,7.3661072849503,159.89109726622,1.0623504631923,174.2893729559,10.95516348497,50.763968696802,209.31132793752,0.7133208992818,160.64556208835,9.6088340221956,412964,Wheat
NMNX-178,0-20,Clay,25.634285930887,1.221471949381,6.5950728503897,2.6213251203304,27.223839544545,20.110589530524,149.24460442925,1.1835773239249,125.78504853681,14.819569884943,37.742258676818,115.79898101408,0.71102285757237,136.52143217651,10.013359517194,38164770,Cotton
NTXM-188,20-40,Clay,22.645810530284,1.2397438371977,6.2546380729933,1.3934983218884,172.48154516187,42.146962667306,142.63991282702,1.2902460198634,51.880136619995,26.486144948309,3.7060931010577,17.234946564922,0.61154627716696,15.464499196518,1.5457297131137,133189,Carrot
NMNX-7770,0-20,Clay,20.458990163872,1.4166930940413,7.0085455392722,2.0931435417403,88.150799887611,47.499057561502,120.14840022156,1.1994528852578,80.165132345582,11.661791118513,16.993837773944,86.390726875301,0.54406745128958,44.301700259317,2.6113741689098,87116,Pepper
NTXM-188,40-60,Gill,20.365152284014,,6.7952527232846,1.8554483776934,66.150514676482,56.660328417576,157.53916645242,1.1675307893369,153.59470002647,8.4469583385785,34.689087132046,39.753868586106,0.6349887529101,69.163557367172,8.8205227249762,162867,Bean
NMNX-168,0-20,Clay,29.141269437585,1.1382819384316,6.4449980056274,1.0327966654902,136.05256410844,97.696167076227,199.93514919428,1.2180628398877,155.11241267235,20.579227253363,27.680539900279,109.16550707245,0.7536543769135,124.95160793188,12.643891173422,34265036,Pepper
NMNX-7759,20-40,Loamy,27.054687174338,1.2509548000285,6.7821577275455,1.5963745003108,,40.628266698761,106.91472495111,1.0071964915718,142.78255267378,17.710809601003,21.415654462906,125.71255570057,0.76230133687837,123.96552621426,8.5758968529541,10247646,Bean
NMNX-7880,20-40,Clay,25.608232983787,1.2689610966353,6.8862083533941,1.8359764138418,112.07794587563,87.446400924998,189.96894834011,1.1926298573208,128.88071172639,14.394477485071,26.567338908222,84.501744190512,0.64039889358512,85.41255101041,9.003745222662,15517912,Pepper
NTTM-151,40-60,Loamy,27.579026269138,1.4358494635512,6.6524374076173,1.736706844407,120.41415869093,53.45281614799,211.10399369798,2.5210149910704,118.81418626805,23.984903249449,21.591925234648,76.953557062069,0.43348168541151,106.78288171775,15.304781304686,35603380,Corn
NMNX-7772,0-20,Sand,25.905341787267,1.1150458182565,6.4991266766858,1.7332069781981,117.78717017475,87.787819853592,245.59306767476,1.7253142550358,188.63145192493,27.89318034048,27.139126282413,111.56152248374,0.6012081899134,81.496251559314,8.6692500652688,10583043,Pepper
NTXM-190,0-20,Silt,24.872370958398,1.5937296241151,7.5819957982402,2.2024322530648,10.508367867633,8.8239395813055,95.377880716199,0.85118899471223,131.437174555,9.098574343482,44.818468908182,55.63613626549,0.85288422863286,66.818931399698,14.981753061086,89183,Wheat
NMNX-146,0-20,Clay,19.591964718287,1.5012736872965,7.9946468115708,2.7219411347151,15.430942628352,13.359247607143,100.97431724615,0.55158001831814,75.78667414187,9.1056371848868,33.949448091841,67.623252293993,0.31008165280064,52.424740440856,2.2592017166093,393609,Cotton
NTXM-155,20-40,Loamy,22.885132793183,1.1057793727844,6.1352958529756,1.4434936166712,152.73706225897,44.525588986852,144.46411099743,1.196483185444,74.685722989572,23.926911859428,2.8316160471892,13.352828613347,0.67334457788821,18.508989937524,1.2227215135212,687338,Carrot
NTTM-116,0-20,Loamy,23.368455630425,1.6778817802035,7.6818027910242,3.7275988034065,13.507024808464,11.351759009159,82.871567964655,1.062422258006,98.0789501646,11.890851177499,14.454374044093,55.50319536313,0.30386850505204,111.92108547339,10.79139423077,20184,Cotton
,0-20,Gill,28.132796914658,1.2593380300475,6.2869638370406,1.339438417228,158.08968312202,73.093240393537,190.19506216687,3.5130030627022,196.93428939023,37.25613523644,47.647264380721,92.676718033513,0.95988256111234,100.81915143095,9.7348605484176,22020785,Potato
NMNX-146,0-20,Clay,27.540340432705,1.2565537845625,6.908139556348,3.4023608126209,27.695607720931,22.721479164531,119.8989748218,1.2434652263006,163.58821382838,16.03066982597,48.78222832642,136.25890512726,0.84474019742713,188.38151159436,14.645692923965,90496974,Cotton
NTXM-156,40-60,Loamy,23.922956922938,1.4102779525845,6.5326439545448,1.0022014435528,134.01131986353,73.780680307906,204.18515167267,2.2579366152618,100.37868629473,22.919052038915,29.951039161671,125.09488544073,0.51260585378683,94.902918910525,5.9315606236287,411732,Potato
NMNT-148,20-40,Gill,22.735215898944,1.3775721106911,6.3197286717539,1.1701758322623,59.356458429661,58.935281229491,122.65661027082,1.5917465735385,153.94542522416,12.881452319872,37.293305497197,102.71736982731,0.54833268526435,93.018120774442,17.487447187941,96021496,Bean
NMNX-147,0-20,Clay,24.018352328928,1.4126697289619,7.5130273769765,1.6746689886833,14.942193714972,6.2111315793059,127.85271261329,0.84770977680412,166.13177298909,12.355426471837,34.057212460067,27.806912561603,0.74849398185413,140.80159114087,12.366947774043,11326,Wheat
NTXM-156,40-60,Gill,28.789146530982,1.3866356796934,6.9321722082888,1.4059514167262,132.04828516969,72.874384487106,239.88680138385,2.2145886248151,132.72968149364,28.746165974044,28.952541700179,58.346437343953,1.2143920491948,142.28468446007,15.332357231455,83353418,Corn
NMNX-148,40-60,Loamy,,1.2263175000035,6.8959829305681,1.8204318337934,134.73727138335,37.680941093126,128.76219445339,0.81473044628326,62.626969327356,12.660522460003,2.414244264231,12.343628038946,0.5468143068014,12.984897273853,1.1466364845182,227323,Carrot
NTXM-145,40-60,Silt,20.810336189338,1.4702642548917,6.2561930687044,1.9076535826988,128.44893600526,55.196853406046,161.45193131449,1.3786406734103,96.865149019649,18.67742337603,17.105658244091,66.401413918032,0.78307823972307,46.827782400209,4.3490217818056,2282378,Pepper
,0-20,Loamy,29.392090030393,1.123079210205,6.3221044972618,1.4834383254896,148.15787080057,73.826208353859,191.2600050816,3.6776683977638,136.87648381736,27.685088885709,28.619891141791,176.94721902444,0.91154261137917,175.77193334486,15.070713200107,369108443,Potato
NTXM-145,40-60,Loamy,24.814695393052,1.4227383304853,7.864218049863,1.4076059045933,14.636923051498,10.350219965245,106.54382184187,0.71873709071541,136.47226152709,8.338543007233,26.634886405805,212.60265521591,0.6050346793086,174.85684715409,9.8987171990808,1977316,Wheat
NMNX-16,0-20,Loamy,28.683338549522,1.2559188802055,6.6598170892409,1.2969063752395,93.70914989632,52.620799721211,168.62893638539,1.3128302152135,160.16788785321,12.701463649568,36.059593593257,87.066890652174,0.60432935115759,194.11147153808,19.317975600572,12087255,Bean
NMNX-17,0-20,Clay,28.2527845501,1.2195787391407,7.1334666671112,1.7040833535534,25.213064742301,10.949259508992,149.29572001896,1.3914030177644,235.90905352695,13.660640062667,71.618358812017,161.3194643459,1.9916767953032,183.00147579986,13.984554472865,12757569,Wheat
NMNX-138,0-20,Loamy,22.328625538955,1.3930560816532,6.8383233344455,2.08850427823,33.555610274305,54.809142355615,70.373154277511,0.83654730564776,136.47872265512,10.200316118343,23.964494910794,25.1046603445,0.59177603754293,62.502835186549,12.085653057452,579541,Bean
NTXM-159,20-40,Silt,24.632167208665,1.2270268749935,6.2583148578014,1.8215569818073,176.78463202153,35.587664514672,146.60184737939,0.73002628953371,63.424730992592,18.982095430895,2.8478678373539,16.375452970019,0.70255081951824,20.439333292616,2.6291764923132,1843108,Carrot
NMNX-151,0-20,Clay,22.946693696943,1.3881028796653,6.5768020521436,1.7181817248733,118.72853344094,49.339791237161,125.18663630477,1.1589881365945,70.542559321718,6.3286588411306,,63.339095624305,0.57206010866601,67.984989215714,4.4057049506666,15234,Pepper
NTXM-160,40-60,Loamy,19.88397419264,1.2019775752479,6.3906434986115,1.7413148886985,132.65336274894,20.343234711951,144.83601174087,0.89504000464253,67.371458165156,10.449384445192,2.8365522665389,13.824931620682,0.75774230403644,15.53621177909,2.2411714304466,70606,Carrot
NTTM-121,0-20,Loamy,28.648868161854,1.2955964959454,7.0407441926702,1.6204610925484,24.898405223019,20.653239247371,130.85568285902,1.0223148367462,189.66978235577,13.030481381946,75.753667278831,276.14359092949,1.8287835789232,229.09459404897,10.25616862209,56201778,Wheat
NTXM-160,20-40,Loamy,26.119449591103,1.375692703324,6.1379239766322,1.8455323409495,56.401190089185,54.911950158713,134.02403290007,1.3836223176731,158.42438117153,14.844895892155,20.358996693618,107.35352977557,0.63223021868124,150.90437957185,9.6224134984881,7697163,Bean
NTTM-122,20-40,Loamy,25.538297105346,1.2583034290024,5.9497135327647,1.447542847935,123.71588324266,48.616020033683,197.73084457261,3.2558083808328,163.30405257937,27.725471384215,23.964549418224,60.720955590891,1.1570228592443,151.43604919888,6.9275665055888,49052494,Potato
NMNX-261,0-20,Loamy,16.621383416526,1.3990301150705,7.0478009841458,1.9620620712734,100.08988338881,10.720158394836,93.916563945471,0.79237322091968,40.221149294699,14.983769783511,2.681435148919,13.596295564304,0.49515454823425,12.65554774739,1.6718542737643,453828,Carrot
NMNX-503,40-60,Gill,23.204427341956,1.400413659574,6.0294055064263,1.4045747775411,138.57118206262,37.14953217058,159.49663944379,2.4257210353235,130.14211771955,16.128926790463,18.693617744961,149.66394158237,0.78435630668682,100.38977395308,6.5210618915783,163361,Potato
NMNX-624,0-20,Loamy,28.773383554493,1.1604089328369,6.7556729010542,1.6329732109005,116.02742203045,99.105733393981,225.91945505305,1.6704386639099,156.81663719726,19.369389016251,31.155558321441,135.15948175013,0.96552689230153,91.377977325555,10.046775207083,17163942,Pepper
Karta-123,0-20,Clay,24.655257351308,1.2807410003896,6.7416164260456,1.0685602694204,114.88894647,82.955591439505,236.56416094808,1.9989141190068,181.27658238196,19.162051474258,34.877929459894,90.046861028094,0.90391716433094,80.95807704347,13.834390957119,14832817,Pepper
NTTM-125,40-60,Clay,21.04382527128,1.3274010259671,6.6359459055085,,70.694547472089,55.203895681303,121.6714063139,1.4450718818242,154.52966239781,12.047723712085,21.231196961457,35.670165737554,0.47954288005818,85.535363214645,10.207783375286,274122,Bean
NMNX-878,40-60,Clay,24.165757952637,1.4225601890644,7.9248542952385,1.7663661907967,18.044221631893,7.2835559727354,152.29632674226,0.9774978795188,144.46810315942,13.531674247565,23.468913911973,134.41427860286,0.93533171262385,102.94447975595,8.558757217722,689032,Wheat
NTXM-176,0-20,Loamy,18.702131906542,1.3923689117555,7.0317086511955,1.684329466222,134.15710295255,19.908205472738,90.937537217953,0.33695527874577,68.951039842851,10.631994643102,1.6853614872961,8.5433447770086,0.59851812274839,10.300041811927,1.5875511024975,176205,Carrot
NTXM-177,0-20,Loamy,27.830928096801,1.2599046847327,6.2281995540406,0.92305251912129,143.16850267365,81.232982251916,216.21939528073,3.0041824709721,190.82090343626,,49.791373830807,121.39456762544,0.86559982859135,157.54337299386,13.663868472268,14797868,Potato
Karta-125,20-40,Clay,29.081027188763,1.3814966293741,7.5817704194425,1.8551029397676,15.105603388693,11.377830342255,118.13197130154,0.85436433420186,151.89224195411,15.660380860057,46.096957117467,291.67875281205,0.82720807048917,133.26441978835,8.2295016038171,26422846,Wheat
NTXM-167,0-20,Clay,22.136501663333,1.5876332585822,8.1279330908061,1.899751740445,11.415102164128,4.5963593749403,118.36561433235,0.49554074010189,150.68991087397,6.1416295212812,46.617503787554,180.83323605427,0.31398717062691,65.271962498572,16.00620534067,43179,Wheat
NTXM-168,40-60,Loamy,24.494958707616,1.3543150545655,6.3511769920568,1.5181284038644,119.49188236122,74.969243031768,165.97070198365,2.9193674804139,147.54842504218,18.480076652787,21.879573042426,109.84870842765,0.9106638705404,104.31611199378,7.5473159153454,9603933,Potato
NMNX-388,0-20,Loamy,31.781325386484,1.1704073335026,6.9463544353681,1.0347653161669,160.84998305545,83.78047456255,258.65356272567,2.9992689295249,161.8779190802,27.61858800029,72.022589148911,90.588071362627,1.7428359850748,178.15334208841,11.255616868281,75364806,Corn
NTXM-156,20-40,Loamy,25.137884958972,1.3661142208037,5.9913271791179,1.4948169246991,165.50515957566,87.84809150816,221.85447528405,2.2928214667478,147.9795692446,26.411952091898,29.562761099374,71.163005671894,1.263240981536,140.18755344117,16.756756762782,11730085,Potato
NMNX-148,40-60,Clay,28.641792851371,1.4147808708023,7.2190457492982,1.8685755479537,130.06408403164,50.443858029201,187.25612133574,2.457918555506,115.79226114388,27.058424408131,26.012438690879,150.31231899864,0.4589406588301,204.72777900469,7.12266745903,12029234,Corn
